State_Name,District_Name,Season,Crop,Area,Production,P/A
Gujarat,BANAS KANTHA,Kharif,Urad,3437.5,2343.75,0.681818182
Gujarat,BANAS KANTHA,Kharif,other oilseeds,1500,500,0.333333333
Gujarat,BANAS KANTHA,Rabi,Gram,518.75,480,0.925301205
Gujarat,BANAS KANTHA,Rabi,Jowar,300,300,1
Gujarat,BANAS KANTHA,Rabi,Maize,300,600,2
Gujarat,BANAS KANTHA,Rabi,Onion,200,4766.666667,23.83333333
Gujarat,BANAS KANTHA,Rabi,Other  Rabi pulses,233.3333333,166.6666667,0.714285714
Gujarat,BANAS KANTHA,Rabi,Other Cereals & Millets,4055.555556,5300,1.306849315
Gujarat,BANAS KANTHA,Rabi,Rapeseed &Mustard,148937.5,202981.25,1.362861939
Gujarat,BANAS KANTHA,Rabi,Small millets,300,100,0.333333333
Gujarat,BANAS KANTHA,Rabi,Tobacco,2850,5300,1.859649123
Gujarat,BANAS KANTHA,Rabi,Wheat,62943.75,165568.75,2.63042399
Gujarat,BANAS KANTHA,Summer,Bajra,83006.25,178281.25,2.147805135
Gujarat,BANAS KANTHA,Summer,Groundnut,1800,3381.25,1.878472222
Gujarat,BANAS KANTHA,Summer,Moong(Green Gram),3133.333333,1833.333333,0.585106383
Gujarat,BANAS KANTHA,Whole Year,Castor seed,62100,124600,2.006441224
Gujarat,BANAS KANTHA,Whole Year,Cotton(lint),22600,33300,1.473451327
Gujarat,BANAS KANTHA,Whole Year,Dry chillies,640,733.3333333,1.145833333
Gujarat,BANAS KANTHA,Whole Year,Garlic,111.1111111,411.1111111,3.7
Gujarat,BANAS KANTHA,Whole Year,Guar seed,81107.69231,43192.30769,0.532530349
Gujarat,BANAS KANTHA,Whole Year,Maize,6500,14800,2.276923077
Gujarat,BANAS KANTHA,Whole Year,Oilseeds total,234500,344500,1.469083156
Gujarat,BANAS KANTHA,Whole Year,Onion,166.6666667,4211.111111,25.26666667
Gujarat,BANAS KANTHA,Whole Year,Potato,20793.75,546487.5,26.28133454
Gujarat,BANAS KANTHA,Whole Year,Pulses total,47050,8991.5,0.191105207
Gujarat,BANAS KANTHA,Whole Year,Sesamum,6400,7700,1.203125
Gujarat,BANAS KANTHA,Whole Year,Sugarcane,100,5000,50
Gujarat,BANAS KANTHA,Whole Year,Tobacco,6337.5,13362.5,2.108481262
Gujarat,BHARUCH,Kharif,Arhar/Tur,64193.75,41056.25,0.639567715
Gujarat,BHARUCH,Kharif,Bajra,2173.333333,2173.333333,1
Gujarat,BHARUCH,Kharif,Castor seed,3486.666667,6646.666667,1.906309751
Gujarat,BHARUCH,Kharif,Cotton(lint),136366.6667,236853.3333,1.736885847
Gujarat,BHARUCH,Kharif,Dry chillies,300,300,1
Gujarat,BHARUCH,Kharif,Groundnut,1118.75,1400,1.251396648
Gujarat,BHARUCH,Kharif,Jowar,9125,12293.75,1.347260274
Gujarat,BHARUCH,Kharif,Maize,4000,5593.333333,1.398333333
Gujarat,BHARUCH,Kharif,Moong(Green Gram),2125,975,0.458823529
Gujarat,BHARUCH,Kharif,Moth,587.5,240,0.408510638
Gujarat,BHARUCH,Kharif,Other Cereals & Millets,1066.666667,640,0.6
Gujarat,BHARUCH,Kharif,Other Kharif pulses,721.4285714,428.5714286,0.594059406
Gujarat,BHARUCH,Kharif,Ragi,200,200,1
Gujarat,BHARUCH,Kharif,Rice,16173.33333,19820,1.225474031
Gujarat,BHARUCH,Kharif,Sesamum,3013.333333,1492.307692,0.495234854
Gujarat,BHARUCH,Kharif,Small millets,225,100,0.444444444
Gujarat,BHARUCH,Kharif,Soyabean,8100,6700,0.827160494
Gujarat,BHARUCH,Kharif,Urad,3768.75,2325,0.616915423
Gujarat,BHARUCH,Kharif,other oilseeds,300,100,0.333333333
Gujarat,BHARUCH,Rabi,Gram,2100,1237.5,0.589285714
Gujarat,BHARUCH,Rabi,Jowar,20468.75,15762.5,0.770076336
Gujarat,BHARUCH,Rabi,Maize,1150,2400,2.086956522
Gujarat,BHARUCH,Rabi,Onion,100,1200,12
Gujarat,BHARUCH,Rabi,Other  Rabi pulses,2557.142857,1938.461538,0.758057585
Gujarat,BHARUCH,Rabi,Other Cereals & Millets,700,775,1.107142857
Gujarat,BHARUCH,Rabi,Rapeseed &Mustard,133.3333333,183.3333333,1.375
Gujarat,BHARUCH,Rabi,Small millets,600,200,0.333333333
Gujarat,BHARUCH,Rabi,Wheat,17387.5,25506.25,1.466930266
Gujarat,BHARUCH,Summer,Bajra,606.25,1387.5,2.288659794
Gujarat,BHARUCH,Summer,Groundnut,1487.5,2318.75,1.558823529
Gujarat,BHARUCH,Summer,Maize,333.3333333,666.6666667,2
Gujarat,BHARUCH,Summer,Moong(Green Gram),1966.666667,1033.333333,0.525423729
Gujarat,BHARUCH,Summer,Rice,925,2958.333333,3.198198198
Gujarat,BHARUCH,Summer,Sesamum,300,7166.666667,23.88888889
Gujarat,BHARUCH,Whole Year,Banana,6746.666667,439873.3333,65.1986166
Gujarat,BHARUCH,Whole Year,Castor seed,1100,2600,2.363636364
Gujarat,BHARUCH,Whole Year,Cotton(lint),111700,135500,1.213070725
Gujarat,BHARUCH,Whole Year,Dry chillies,200,175,0.875
Gujarat,BHARUCH,Whole Year,Garlic,100,200,2
Gujarat,BHARUCH,Whole Year,Guar seed,425,200,0.470588235
Gujarat,BHARUCH,Whole Year,Maize,3600,6000,1.666666667
Gujarat,BHARUCH,Whole Year,Oilseeds total,9700,10000,1.030927835
Gujarat,BHARUCH,Whole Year,Onion,100,1950,19.5
Gujarat,BHARUCH,Whole Year,Pulses total,119450,33553,0.280895772
Gujarat,BHARUCH,Whole Year,Rice,25100,24600,0.980079681
Gujarat,BHARUCH,Whole Year,Sesamum,3600,200,0.055555556
Gujarat,BHARUCH,Whole Year,Sugarcane,23031.25,1454650,63.15983718
Gujarat,BHARUCH,Whole Year,Tobacco,100,100,1
Gujarat,BHARUCH,Whole Year,other oilseeds,1000,400,0.4
Gujarat,BHAVNAGAR,Kharif,Arhar/Tur,1075,837.5,0.779069767
Gujarat,BHAVNAGAR,Kharif,Bajra,66693.75,117925,1.768156686
Gujarat,BHAVNAGAR,Kharif,Castor seed,786.6666667,1413.333333,1.796610169
Gujarat,BHAVNAGAR,Kharif,Cotton(lint),247533.3333,721593.3333,2.915136009
Gujarat,BHAVNAGAR,Kharif,Dry chillies,600,400,0.666666667
Gujarat,BHAVNAGAR,Kharif,Groundnut,131937.5,132168.75,1.001752724
Gujarat,BHAVNAGAR,Kharif,Jowar,12336.36364,6354.545455,0.515106853
Gujarat,BHAVNAGAR,Kharif,Maize,2340,3193.333333,1.364672365
Gujarat,BHAVNAGAR,Kharif,Moong(Green Gram),3525,1612.5,0.457446809
Gujarat,BHAVNAGAR,Kharif,Moth,1150,393.75,0.342391304
Gujarat,BHAVNAGAR,Kharif,Other Cereals & Millets,4000,1000,0.25
Gujarat,BHAVNAGAR,Kharif,Other Kharif pulses,366.6666667,187.5,0.511363636
Gujarat,BHAVNAGAR,Kharif,Rice,100,166.6666667,1.666666667
Gujarat,BHAVNAGAR,Kharif,Sesamum,37746.66667,16133.33333,0.427410809
Gujarat,BHAVNAGAR,Kharif,Small millets,250,,
Gujarat,BHAVNAGAR,Kharif,Urad,2143.75,1100,0.513119534
Gujarat,BHAVNAGAR,Kharif,other oilseeds,200,100,0.5
Gujarat,BHAVNAGAR,Rabi,Gram,1680,1440,0.857142857
Gujarat,BHAVNAGAR,Rabi,Jowar,1080,1000,0.925925926
Gujarat,BHAVNAGAR,Rabi,Onion,18675,534300,28.61044177
Gujarat,BHAVNAGAR,Rabi,Other  Rabi pulses,250,100,0.4
Gujarat,BHAVNAGAR,Rabi,Other Cereals & Millets,100,,
Gujarat,BHAVNAGAR,Rabi,Rapeseed &Mustard,364.2857143,442.8571429,1.215686275
Gujarat,BHAVNAGAR,Rabi,Small millets,650,200,0.307692308
Gujarat,BHAVNAGAR,Rabi,Wheat,17500,47618.75,2.721071429
Gujarat,BHAVNAGAR,Summer,Bajra,2527.272727,6127.272727,2.424460432
Gujarat,BHAVNAGAR,Summer,Groundnut,13662.5,22606.25,1.654620311
Gujarat,BHAVNAGAR,Summer,Moong(Green Gram),1400,800,0.571428571
Gujarat,BHAVNAGAR,Summer,Onion,3800,107950,28.40789474
Gujarat,BHAVNAGAR,Summer,Sesamum,650,300,0.461538462
Gujarat,BHAVNAGAR,Whole Year,Banana,200,12542.85714,62.71428571
Gujarat,BHAVNAGAR,Whole Year,Castor seed,400,1000,2.5
Gujarat,BHAVNAGAR,Whole Year,Cotton(lint),178500,502600,2.815686275
Gujarat,BHAVNAGAR,Whole Year,Dry chillies,245.4545455,220,0.896296296
Gujarat,BHAVNAGAR,Whole Year,Garlic,400,2415.384615,6.038461538
Gujarat,BHAVNAGAR,Whole Year,Guar seed,300,200,0.666666667
Gujarat,BHAVNAGAR,Whole Year,Maize,4100,6700,1.634146341
Gujarat,BHAVNAGAR,Whole Year,Oilseeds total,218400,216300,0.990384615
Gujarat,BHAVNAGAR,Whole Year,Onion,22783.33333,613050,26.90782736
Gujarat,BHAVNAGAR,Whole Year,Pulses total,16350,6643.5,0.406330275
Gujarat,BHAVNAGAR,Whole Year,Rice,100,200,2
Gujarat,BHAVNAGAR,Whole Year,Sesamum,53400,30100,0.563670412
Gujarat,BHAVNAGAR,Whole Year,Sugarcane,161.5384615,10515.38462,65.0952381
Gujarat,BHAVNAGAR,Whole Year,Tobacco,100,100,1
Gujarat,DANG,Kharif,Arhar/Tur,3437.5,2868.75,0.834545455
Gujarat,DANG,Kharif,Groundnut,3933.333333,4920,1.250847458
Gujarat,DANG,Kharif,Jowar,4625,6912.5,1.494594595
Gujarat,DANG,Kharif,Maize,1757.142857,2300,1.308943089
Gujarat,DANG,Kharif,Moong(Green Gram),100,,
Gujarat,DANG,Kharif,Other Cereals & Millets,4275,1741.666667,0.407407407
Gujarat,DANG,Kharif,Other Kharif pulses,1327.272727,563.6363636,0.424657534
Gujarat,DANG,Kharif,Ragi,10093.33333,10093.33333,1
Gujarat,DANG,Kharif,Rice,14893.33333,19233.33333,1.291405551
Gujarat,DANG,Kharif,Small millets,5885.714286,1614.285714,0.274271845
Gujarat,DANG,Kharif,Soyabean,1850,1400,0.756756757
Gujarat,DANG,Kharif,Urad,4231.25,3037.5,0.717872969
Gujarat,DANG,Kharif,other oilseeds,4400,1600,0.363636364
Gujarat,DANG,Rabi,Gram,1593.333333,1653.333333,1.037656904
Gujarat,DANG,Rabi,Jowar,400,400,1
Gujarat,DANG,Rabi,Onion,475,13525,28.47368421
Gujarat,DANG,Rabi,Other  Rabi pulses,1111.111111,837.5,0.75375
Gujarat,DANG,Rabi,Other Cereals & Millets,900,300,0.333333333
Gujarat,DANG,Rabi,Wheat,926.6666667,2840,3.064748201
Gujarat,DANG,Summer,Groundnut,400,733.3333333,1.833333333
Gujarat,DANG,Summer,Moong(Green Gram),566.6666667,266.6666667,0.470588235
Gujarat,DANG,Whole Year,Banana,100,2766.666667,27.66666667
Gujarat,DANG,Whole Year,Dry chillies,100,100,1
Gujarat,DANG,Whole Year,Garlic,200,1171.428571,5.857142857
Gujarat,DANG,Whole Year,Maize,400,600,1.5
Gujarat,DANG,Whole Year,Oilseeds total,4900,6400,1.306122449
Gujarat,DANG,Whole Year,Onion,266.6666667,7083.333333,26.5625
Gujarat,DANG,Whole Year,Pulses total,9400,3626.5,0.385797872
Gujarat,DANG,Whole Year,Ragi,10800,10500,0.972222222
Gujarat,DANG,Whole Year,Rice,11400,8800,0.771929825
Gujarat,DANG,Whole Year,Sugarcane,100,6200,62
Gujarat,DANG,Whole Year,Tobacco,3500,5800,1.657142857
Gujarat,DANG,Whole Year,other oilseeds,4000,1100,0.275
Gujarat,DOHAD,Kharif,Arhar/Tur,14660,18240,1.24420191
Gujarat,DOHAD,Kharif,Bajra,200,300,1.5
Gujarat,DOHAD,Kharif,Castor seed,250,500,2
Gujarat,DOHAD,Kharif,Cotton(lint),740,1790,2.418918919
Gujarat,DOHAD,Kharif,Groundnut,1110,1540,1.387387387
Gujarat,DOHAD,Kharif,Jowar,690,730,1.057971014
Gujarat,DOHAD,Kharif,Maize,114640,138900,1.211618981
Gujarat,DOHAD,Kharif,Moong(Green Gram),780,350,0.448717949
Gujarat,DOHAD,Kharif,Other Cereals & Millets,522.2222222,266.6666667,0.510638298
Gujarat,DOHAD,Kharif,Other Kharif pulses,310,140,0.451612903
Gujarat,DOHAD,Kharif,Rice,40380,35970,0.890787519
Gujarat,DOHAD,Kharif,Sesamum,720,270,0.375
Gujarat,DOHAD,Kharif,Small millets,1300,450,0.346153846
Gujarat,DOHAD,Kharif,Soyabean,32133.33333,25300,0.787344398
Gujarat,DOHAD,Kharif,Urad,11300,4900,0.433628319
Gujarat,DOHAD,Kharif,other oilseeds,300,100,0.333333333
Gujarat,DOHAD,Rabi,Gram,45520,39120,0.85940246
Gujarat,DOHAD,Rabi,Jowar,233.3333333,200,0.857142857
Gujarat,DOHAD,Rabi,Maize,22366.66667,41633.33333,1.861400894
Gujarat,DOHAD,Rabi,Onion,1125,30575,27.17777778
Gujarat,DOHAD,Rabi,Other  Rabi pulses,377.7777778,262.5,0.694852941
Gujarat,DOHAD,Rabi,Other Cereals & Millets,12114.28571,18966.66667,1.565644654
Gujarat,DOHAD,Rabi,Rapeseed &Mustard,190,280,1.473684211
Gujarat,DOHAD,Rabi,Small millets,100,100,1
Gujarat,DOHAD,Rabi,Wheat,43650,94930,2.174799542
Gujarat,DOHAD,Summer,Bajra,100,150,1.5
Gujarat,DOHAD,Summer,Groundnut,640,1190,1.859375
Gujarat,DOHAD,Summer,Moong(Green Gram),2500,1100,0.44
Gujarat,DOHAD,Whole Year,Dry chillies,300,200,0.666666667
Gujarat,DOHAD,Whole Year,Garlic,533.3333333,3144.444444,5.895833333
Gujarat,DOHAD,Whole Year,Onion,850,24100,28.35294118
Gujarat,DOHAD,Whole Year,other oilseeds,300,100,0.333333333
Gujarat,GANDHINAGAR,Kharif,Arhar/Tur,556.25,493.75,0.887640449
Gujarat,GANDHINAGAR,Kharif,Bajra,11125,13725,1.233707865
Gujarat,GANDHINAGAR,Kharif,Castor seed,20012.5,41643.75,2.080886946
Gujarat,GANDHINAGAR,Kharif,Cotton(lint),20660,76353.33333,3.695708293
Gujarat,GANDHINAGAR,Kharif,Dry chillies,900,1000,1.111111111
Gujarat,GANDHINAGAR,Kharif,Groundnut,1873.333333,2740,1.462633452
Gujarat,GANDHINAGAR,Kharif,Jowar,3227.272727,3218.181818,0.997183099
Gujarat,GANDHINAGAR,Kharif,Maize,384.6153846,469.2307692,1.22
Gujarat,GANDHINAGAR,Kharif,Moong(Green Gram),2325,1493.75,0.642473118
Gujarat,GANDHINAGAR,Kharif,Moth,287.5,157.1428571,0.546583851
Gujarat,GANDHINAGAR,Kharif,Other Cereals & Millets,240,100,0.416666667
Gujarat,GANDHINAGAR,Kharif,Other Kharif pulses,1650,921.4285714,0.558441558
Gujarat,GANDHINAGAR,Kharif,Rice,9673.333333,23160,2.394210889
Gujarat,GANDHINAGAR,Kharif,Sesamum,1793.333333,680,0.379182156
Gujarat,GANDHINAGAR,Kharif,Small millets,650,150,0.230769231
Gujarat,GANDHINAGAR,Kharif,Tobacco,100,150,1.5
Gujarat,GANDHINAGAR,Kharif,Urad,525,341.6666667,0.650793651
Gujarat,GANDHINAGAR,Rabi,Gram,157.1428571,128.5714286,0.818181818
Gujarat,GANDHINAGAR,Rabi,Jowar,400,400,1
Gujarat,GANDHINAGAR,Rabi,Maize,500,800,1.6
Gujarat,GANDHINAGAR,Rabi,Onion,100,1400,14
Gujarat,GANDHINAGAR,Rabi,Other Cereals & Millets,450,600,1.333333333
Gujarat,GANDHINAGAR,Rabi,Rapeseed &Mustard,4981.25,7125,1.430363864
Gujarat,GANDHINAGAR,Rabi,Small millets,400,100,0.25
Gujarat,GANDHINAGAR,Rabi,Tobacco,1633.333333,2966.666667,1.816326531
Gujarat,GANDHINAGAR,Rabi,Wheat,22093.75,68343.75,3.093352192
Gujarat,GANDHINAGAR,Summer,Bajra,7037.5,18887.5,2.68383659
Gujarat,GANDHINAGAR,Summer,Groundnut,325,593.75,1.826923077
Gujarat,GANDHINAGAR,Summer,Moong(Green Gram),500,300,0.6
Gujarat,GANDHINAGAR,Summer,Rice,2100,6233.333333,2.968253968
Gujarat,GANDHINAGAR,Whole Year,Banana,10900,579800,53.19266055
Gujarat,GANDHINAGAR,Whole Year,Cotton(lint),3200,10300,3.21875
Gujarat,GANDHINAGAR,Whole Year,Dry chillies,590.9090909,736.3636364,1.246153846
Gujarat,GANDHINAGAR,Whole Year,Guar seed,3338.461538,1761.538462,0.52764977
Gujarat,GANDHINAGAR,Whole Year,Maize,300,400,1.333333333
Gujarat,GANDHINAGAR,Whole Year,Oilseeds total,19500,32500,1.666666667
Gujarat,GANDHINAGAR,Whole Year,Onion,100,1200,12
Gujarat,GANDHINAGAR,Whole Year,Potato,3087.5,72631.25,23.5242915
Gujarat,GANDHINAGAR,Whole Year,Pulses total,850,253.5,0.298235294
Gujarat,GANDHINAGAR,Whole Year,Rice,7200,19400,2.694444444
Gujarat,GANDHINAGAR,Whole Year,Sesamum,200,100,0.5
Gujarat,GANDHINAGAR,Whole Year,Tobacco,200,400,2
Gujarat,JAMNAGAR,Kharif,Arhar/Tur,2568.75,2006.25,0.781021898
Gujarat,JAMNAGAR,Kharif,Bajra,24243.75,23593.75,0.973188966
Gujarat,JAMNAGAR,Kharif,Castor seed,12300,31986.66667,2.600542005
Gujarat,JAMNAGAR,Kharif,Cotton(lint),103666.6667,414953.3333,4.002765273
Gujarat,JAMNAGAR,Kharif,Dry chillies,2100,1700,0.80952381
Gujarat,JAMNAGAR,Kharif,Groundnut,373262.5,433906.25,1.162469442
Gujarat,JAMNAGAR,Kharif,Jowar,5150,4566.666667,0.886731392
Gujarat,JAMNAGAR,Kharif,Maize,2053.846154,2776.923077,1.352059925
Gujarat,JAMNAGAR,Kharif,Moong(Green Gram),3181.25,1468.75,0.461689587
Gujarat,JAMNAGAR,Kharif,Moth,263.6363636,130,0.493103448
Gujarat,JAMNAGAR,Kharif,Other Kharif pulses,241.6666667,109.0909091,0.451410658
Gujarat,JAMNAGAR,Kharif,Sesamum,20073.33333,8633.333333,0.430089671
Gujarat,JAMNAGAR,Kharif,Soyabean,100,100,1
Gujarat,JAMNAGAR,Kharif,Urad,4143.75,2300,0.55505279
Gujarat,JAMNAGAR,Kharif,other oilseeds,4500,1500,0.333333333
Gujarat,JAMNAGAR,Rabi,Gram,14431.25,18418.75,1.276310091
Gujarat,JAMNAGAR,Rabi,Jowar,827.2727273,672.7272727,0.813186813
Gujarat,JAMNAGAR,Rabi,Onion,2875,67275,23.4
Gujarat,JAMNAGAR,Rabi,Other  Rabi pulses,233.3333333,160,0.685714286
Gujarat,JAMNAGAR,Rabi,Other Cereals & Millets,2500,3000,1.2
Gujarat,JAMNAGAR,Rabi,Rapeseed &Mustard,1373.333333,1913.333333,1.393203883
Gujarat,JAMNAGAR,Rabi,Wheat,26025,84468.75,3.245677233
Gujarat,JAMNAGAR,Summer,Bajra,800,1868.75,2.3359375
Gujarat,JAMNAGAR,Summer,Groundnut,6431.25,14133.33333,2.197602851
Gujarat,JAMNAGAR,Summer,Moong(Green Gram),4166.666667,2233.333333,0.536
Gujarat,JAMNAGAR,Summer,Onion,300,8100,27
Gujarat,JAMNAGAR,Summer,Sesamum,12966.66667,9700,0.748071979
Gujarat,JAMNAGAR,Summer,Urad,700,400,0.571428571
Gujarat,JAMNAGAR,Whole Year,Castor seed,13100,30300,2.312977099
Gujarat,JAMNAGAR,Whole Year,Cotton(lint),41700,115700,2.774580336
Gujarat,JAMNAGAR,Whole Year,Dry chillies,1135.714286,685.7142857,0.603773585
Gujarat,JAMNAGAR,Whole Year,Garlic,5168.75,33168.75,6.417170496
Gujarat,JAMNAGAR,Whole Year,Guar seed,400,300,0.75
Gujarat,JAMNAGAR,Whole Year,Maize,2700,4500,1.666666667
Gujarat,JAMNAGAR,Whole Year,Oilseeds total,438600,373600,0.851801186
Gujarat,JAMNAGAR,Whole Year,Onion,2283.333333,63208.33333,27.68248175
Gujarat,JAMNAGAR,Whole Year,Potato,650,14928.57143,22.96703297
Gujarat,JAMNAGAR,Whole Year,Pulses total,23600,10210.5,0.432648305
Gujarat,JAMNAGAR,Whole Year,Sesamum,34500,21800,0.631884058
Gujarat,JAMNAGAR,Whole Year,Sugarcane,342.8571429,24571.42857,71.66666667
Gujarat,JAMNAGAR,Whole Year,other oilseeds,1800,700,0.388888889
Gujarat,JUNAGADH,Kharif,Arhar/Tur,2350,1818.75,0.77393617
Gujarat,JUNAGADH,Kharif,Bajra,17812.5,33375,1.873684211
Gujarat,JUNAGADH,Kharif,Castor seed,4020,7313.333333,1.819237148
Gujarat,JUNAGADH,Kharif,Cotton(lint),40453.33333,156586.6667,3.870797627
Gujarat,JUNAGADH,Kharif,Dry chillies,200,300,1.5
Gujarat,JUNAGADH,Kharif,Groundnut,405043.75,624856.25,1.54268829
Gujarat,JUNAGADH,Kharif,Jowar,1460,1300,0.890410959
Gujarat,JUNAGADH,Kharif,Maize,175,225,1.285714286
Gujarat,JUNAGADH,Kharif,Moong(Green Gram),3100,1475,0.475806452
Gujarat,JUNAGADH,Kharif,Other Cereals & Millets,750,250,0.333333333
Gujarat,JUNAGADH,Kharif,Other Kharif pulses,166.6666667,100,0.6
Gujarat,JUNAGADH,Kharif,Rice,200,500,2.5
Gujarat,JUNAGADH,Kharif,Sesamum,3920,2373.333333,0.605442177
Gujarat,JUNAGADH,Kharif,Small millets,550,200,0.363636364
Gujarat,JUNAGADH,Kharif,Soyabean,100,100,1
Gujarat,JUNAGADH,Kharif,Urad,5481.25,3325,0.606613455
Gujarat,JUNAGADH,Kharif,other oilseeds,8000,3000,0.375
Gujarat,JUNAGADH,Rabi,Gram,8050,11543.75,1.434006211
Gujarat,JUNAGADH,Rabi,Jowar,4931.25,4750,0.963244613
Gujarat,JUNAGADH,Rabi,Maize,24600,47400,1.926829268
Gujarat,JUNAGADH,Rabi,Onion,5725,156325,27.30567686
Gujarat,JUNAGADH,Rabi,Other  Rabi pulses,230,190,0.826086957
Gujarat,JUNAGADH,Rabi,Other Cereals & Millets,3244.444444,3877.777778,1.195205479
Gujarat,JUNAGADH,Rabi,Rapeseed &Mustard,246.1538462,300,1.21875
Gujarat,JUNAGADH,Rabi,Small millets,585.7142857,233.3333333,0.398373984
Gujarat,JUNAGADH,Rabi,Wheat,98281.25,362387.5,3.687249603
Gujarat,JUNAGADH,Summer,Bajra,4225,10237.5,2.423076923
Gujarat,JUNAGADH,Summer,Groundnut,13537.5,23031.25,1.701292705
Gujarat,JUNAGADH,Summer,Moong(Green Gram),2866.666667,1466.666667,0.511627907
Gujarat,JUNAGADH,Summer,Onion,500,13050,26.1
Gujarat,JUNAGADH,Summer,Sesamum,21433.33333,29566.66667,1.379471229
Gujarat,JUNAGADH,Summer,Urad,1466.666667,933.3333333,0.636363636
Gujarat,JUNAGADH,Whole Year,Banana,233.3333333,10825,46.39285714
Gujarat,JUNAGADH,Whole Year,Castor seed,5500,20000,3.636363636
Gujarat,JUNAGADH,Whole Year,Cotton(lint),32500,105300,3.24
Gujarat,JUNAGADH,Whole Year,Dry chillies,161.5384615,146.1538462,0.904761905
Gujarat,JUNAGADH,Whole Year,Garlic,8050,52931.25,6.575310559
Gujarat,JUNAGADH,Whole Year,Guar seed,200,200,1
Gujarat,JUNAGADH,Whole Year,Maize,700,1200,1.714285714
Gujarat,JUNAGADH,Whole Year,Oilseeds total,449300,885600,1.971066103
Gujarat,JUNAGADH,Whole Year,Onion,4241.666667,124791.6667,29.42043222
Gujarat,JUNAGADH,Whole Year,Pulses total,22900,21043,0.918908297
Gujarat,JUNAGADH,Whole Year,Rice,100,200,2
Gujarat,JUNAGADH,Whole Year,Sesamum,5400,4400,0.814814815
Gujarat,JUNAGADH,Whole Year,Sugarcane,8175,678525,83
Gujarat,JUNAGADH,Whole Year,other oilseeds,10600,5400,0.509433962
Gujarat,KACHCHH,Kharif,Arhar/Tur,166.6666667,150,0.9
Gujarat,KACHCHH,Kharif,Bajra,68412.5,60993.75,0.89155856
Gujarat,KACHCHH,Kharif,Castor seed,63900,107853.3333,1.687845592
Gujarat,KACHCHH,Kharif,Cotton(lint),55040,186680,3.391715116
Gujarat,KACHCHH,Kharif,Dry chillies,200,200,1
Gujarat,KACHCHH,Kharif,Groundnut,58406.25,82412.5,1.411021937
Gujarat,KACHCHH,Kharif,Jowar,300,400,1.333333333
Gujarat,KACHCHH,Kharif,Maize,1700,2900,1.705882353
Gujarat,KACHCHH,Kharif,Moong(Green Gram),65206.25,26337.5,0.403910668
Gujarat,KACHCHH,Kharif,Moth,15343.75,4925,0.320977597
Gujarat,KACHCHH,Kharif,Other Kharif pulses,785.7142857,250,0.318181818
Gujarat,KACHCHH,Kharif,Sesamum,30760,13666.66667,0.444299957
Gujarat,KACHCHH,Kharif,Urad,140,100,0.714285714
Gujarat,KACHCHH,Kharif,other oilseeds,4600,1500,0.326086957
Gujarat,KACHCHH,Rabi,Gram,350,354.5454545,1.012987013
Gujarat,KACHCHH,Rabi,Jowar,300,300,1
Gujarat,KACHCHH,Rabi,Onion,1450,42225,29.12068966
Gujarat,KACHCHH,Rabi,Other  Rabi pulses,620,375,0.60483871
Gujarat,KACHCHH,Rabi,Rapeseed &Mustard,10056.25,15075,1.499067744
Gujarat,KACHCHH,Rabi,Wheat,19875,55131.25,2.773899371
Gujarat,KACHCHH,Summer,Bajra,2031.25,4556.25,2.243076923
Gujarat,KACHCHH,Summer,Groundnut,18525,37537.5,2.026315789
Gujarat,KACHCHH,Summer,Moong(Green Gram),1333.333333,700,0.525
Gujarat,KACHCHH,Summer,Onion,300,7550,25.16666667
Gujarat,KACHCHH,Summer,Sesamum,400,3333.333333,8.333333333
Gujarat,KACHCHH,Whole Year,Banana,275,18937.5,68.86363636
Gujarat,KACHCHH,Whole Year,Castor seed,39700,64700,1.629722922
Gujarat,KACHCHH,Whole Year,Cotton(lint),50200,82200,1.637450199
Gujarat,KACHCHH,Whole Year,Dry chillies,291.6666667,283.3333333,0.971428571
Gujarat,KACHCHH,Whole Year,Garlic,406.6666667,2440,6
Gujarat,KACHCHH,Whole Year,Guar seed,73138.46154,31023.07692,0.424169121
Gujarat,KACHCHH,Whole Year,Oilseeds total,179500,226100,1.259610028
Gujarat,KACHCHH,Whole Year,Onion,625,17541.66667,28.06666667
Gujarat,KACHCHH,Whole Year,Potato,233.3333333,5146.666667,22.05714286
Gujarat,KACHCHH,Whole Year,Pulses total,91500,12653.5,0.138289617
Gujarat,KACHCHH,Whole Year,Sesamum,27800,17000,0.611510791
Gujarat,KACHCHH,Whole Year,Sugarcane,200,13653.84615,68.26923077
Gujarat,KHEDA,Kharif,Arhar/Tur,7287.5,7106.25,0.975128645
Gujarat,KHEDA,Kharif,Bajra,59350,73781.25,1.243155013
Gujarat,KHEDA,Kharif,Castor seed,11133.33333,15560,1.39760479
Gujarat,KHEDA,Kharif,Cotton(lint),20686.66667,57473.33333,2.778279085
Gujarat,KHEDA,Kharif,Dry chillies,600,700,1.166666667
Gujarat,KHEDA,Kharif,Groundnut,993.75,1031.25,1.037735849
Gujarat,KHEDA,Kharif,Jowar,985.7142857,871.4285714,0.884057971
Gujarat,KHEDA,Kharif,Maize,18053.33333,28766.66667,1.593426883
Gujarat,KHEDA,Kharif,Moong(Green Gram),1512.5,681.25,0.450413223
Gujarat,KHEDA,Kharif,Moth,750,343.75,0.458333333
Gujarat,KHEDA,Kharif,Other Cereals & Millets,1816.666667,1066.666667,0.587155963
